++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
ASCII Report
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

NAME: AOT-SL-130_1-0-Centroid
TYPE: MSD
------------------------------
Integrated Chromatogram Area: 30827695828.59
Integrated Background Area: 32672095663.0738
Integrated Peak Area: 2307027.48884


PEAK LIST OVERVIEW
------------------------------
[#]	RT (Min)	RI	Start RT (Min)	Stop RT (Min)	Tailing	Width (at 50% peak height by inflection points)	Integrated Area	S/N	Leading	Tailing	Scan #	Purity	Integrator	Detector	Model	m/z ...
[20]	81.0	45.28403
[20]	82.0	50.01306
[20]	83.0	51.73271
[20]	84.0	200.19556
[20]	85.0	84.2627
[20]	86.0	74.80464
[20]	87.0	62.76711
[20]	29.0	0.0
[20]	95.0	74.80464
[20]	32.0	0.0
[20]	96.0	150.7557
[20]	98.0	171.24817
[20]	99.0	191.454
[20]	100.0	108.33774
[20]	39.0	47.8635
[20]	41.0	69.789
[20]	42.0	134.56237
[20]	43.0	153.62178
[20]	44.0	97.30335
[20]	110.0	78.96046
[20]	112.0	78.53054
[20]	53.0	59.90104
[20]	54.0	133.70254
[20]	55.0	231.2925
